8.76e-07,6.88e-07,1368.4,1255.7,1148.2,1045.9,948.7,856.57,769.41,687.14,609.69,536.98,468.95,405.51,346.59,292.12,242.01,196.21,154.62,117.18,83.809,54.436,28.983,7.3775,-10.457,-24.595,-35.11,-42.079,-45.576,-45.675,-42.452,-35.981,-26.338,-13.597,2.1671,20.879,42.465,66.849,93.956,123.71,156.04,190.87,228.12,267.73,309.6,353.68,399.88,448.13,498.35,550.48,604.43,660.13,717.51,776.48,836.99,898.94,962.27,1026.9,1092.8,1159.8,1227.9,1296.9,1367,1437.8,1509.5,1581.8,1654.8,1728.3,1802.3,1876.7,1951.4,2026.4,2101.6,2176.9,2252.2,2327.4,2402.5,2477.5,2552.1,2626.5,2700.3,2773.7,2846.6,2918.8,2990.2,3060.9,3130.7,3199.5,3267.4,3334.1,3399.7,3464,3527,3588.6,3648.8,3707.4,3764.4,3819.7,3873.2,3924.9,3974.6,4022.4,4068.1,4111.7,4153,4192.1,4228.7,4263,4294.7,4323.8,4350.3,4374,4394.9,4413,4428,4440,4448.9,4454.6,4457.1,4456.2,4451.8,4444,4432.7,4417.6,4398.9,4376.4,4350,4319.7,4285.4,4247,4204.4,4157.6,4106.4
8.21e-07,6.34e-07,907.12,826.99,751.11,679.4,611.75,548.09,488.32,432.34,380.08,331.44,286.33,244.67,206.35,171.29,139.41,110.61,84.797,61.887,41.789,24.411,9.6655,-2.5389,-12.292,-19.683,-24.803,-27.742,-28.589,-27.434,-24.368,-19.48,-12.86,-4.5987,5.2143,16.489,29.136,43.064,58.184,74.406,91.64,109.8,128.78,148.51,168.89,189.84,211.25,233.05,255.14,277.43,299.84,322.26,344.62,366.82,388.78,410.39,431.58,452.25,472.31,491.67,510.25,527.95,544.68,560.36,574.88,588.17,600.13,610.68,619.71,627.15,632.91,636.88,638.99,639.14,637.24,633.21,626.95,618.37,607.38,593.9,577.83,559.08,537.57,513.2,485.88,455.52,422.04,385.34,345.34,301.94,255.05,204.58,150.45,92.557,30.821,-34.852,-104.55,-178.37,-256.39,-338.71,-425.42,-516.6,-612.35,-712.75,-817.91,-927.89,-1042.8,-1162.7,-1287.8,-1418,-1553.5,-1694.4,-1840.8,-1992.7,-2150.3,-2313.6,-2482.7,-2657.7,-2838.8,-3025.9,-3219.3,-3418.9,-3624.9,-3837.3,-4056.3,-4281.9,-4514.2,-4753.4,-4999.4,-5252.5,-5512.6,-5779.9,-6054.5
9.49e-07,6.92e-07,1175.8,1076.6,982.09,892.03,806.4,725.16,648.25,575.61,507.19,442.93,382.78,326.68,274.58,226.42,182.14,141.7,105.04,72.096,42.82,17.155,-4.9536,-23.561,-38.723,-50.494,-58.93,-64.085,-66.015,-64.775,-60.42,-53.004,-42.585,-29.215,-12.951,6.1521,28.039,52.656,79.946,109.86,142.33,177.31,214.74,254.58,296.75,341.21,387.91,436.78,487.78,540.84,595.92,652.95,711.89,772.67,835.24,899.55,965.54,1033.2,1102.3,1173.1,1245.2,1318.8,1393.7,1469.9,1547.4,1626,1705.8,1786.6,1868.5,1951.3,2035.1,2119.7,2205.1,2291.2,2378,2465.5,2553.5,2642.1,2731.1,2820.5,2910.3,3000.4,3090.8,3181.3,3272,3362.8,3453.6,3544.3,3635,3725.6,3815.9,3906,3995.8,4085.2,4174.2,4262.8,4350.8,4438.3,4525.1,4611.2,4696.6,4781.2,4864.9,4947.7,5029.5,5110.4,5190.1,5268.7,5346.2,5422.4,5497.3,5570.8,5642.9,5713.6,5782.8,5850.4,5916.3,5980.6,6043.1,6103.9,6162.8,6219.8,6274.8,6327.9,6378.8,6427.6,6474.3,6518.7,6560.9,6600.6,6638,6673,6705.4
7.95e-07,6.31e-07,826.06,751.75,681.56,615.4,553.16,494.76,440.1,389.07,341.58,297.53,256.83,219.37,185.06,153.8,125.5,100.05,77.36,57.332,39.867,24.869,12.238,1.8781,-6.3087,-12.42,-16.553,-18.806,-19.276,-18.061,-15.258,-10.965,-5.2801,1.7002,9.8778,19.155,29.435,40.619,52.61,65.311,78.623,92.45,106.69,121.26,136.04,150.95,165.88,180.75,195.44,209.87,223.93,237.54,250.58,262.97,274.6,285.38,295.21,304,311.64,318.04,323.1,326.72,328.8,329.26,327.98,324.88,319.85,312.8,303.63,292.24,278.53,262.41,243.79,222.55,198.61,171.86,142.21,109.57,73.826,34.891,-7.3359,-52.951,-102.05,-154.74,-211.11,-271.25,-335.28,-403.27,-475.34,-551.58,-632.09,-716.96,-806.29,-900.18,-998.73,-1102,-1210.2,-1323.3,-1441.5,-1564.8,-1693.3,-1827.2,-1966.5,-2111.4,-2261.8,-2418.1,-2580.1,-2748.1,-2922.1,-3102.2,-3288.5,-3481.2,-3680.3,-3885.8,-4098,-4316.9,-4542.6,-4775.2,-5014.8,-5261.5,-5515.4,-5776.6,-6045.2,-6321.2,-6604.9,-6896.2,-7195.3,-7502.3,-7817.2,-8140.3,-8471.5,-8810.9,-9158.8
8.8e-07,6.32e-07,862.65,785.66,712.61,643.43,578.04,516.38,458.36,403.93,352.99,305.49,261.34,220.48,182.84,148.33,116.9,88.457,62.939,40.271,20.381,3.1961,-11.357,-23.35,-32.857,-39.949,-44.699,-47.18,-47.465,-45.627,-41.737,-35.869,-28.095,-18.488,-7.12,5.9354,20.606,36.819,54.502,73.582,93.987,115.64,138.48,162.42,187.4,213.34,240.16,267.81,296.19,325.25,354.9,385.08,415.72,446.73,478.05,509.61,541.33,573.13,604.96,636.73,668.37,699.81,730.97,761.79,792.19,822.1,851.44,880.15,908.15,935.36,961.73,987.16,1011.6,1035,1057.2,1078.2,1097.9,1116.2,1133.1,1148.5,1162.3,1174.5,1184.9,1193.6,1200.3,1205.1,1208,1208.7,1207.2,1203.5,1197.5,1189.2,1178.3,1165,1149,1130.4,1109,1084.9,1057.8,1027.8,994.69,958.52,919.16,876.56,830.63,781.3,728.5,672.16,612.2,548.55,481.15,409.91,334.76,255.64,172.46,85.16,-6.3366,-102.1,-202.21,-306.73,-415.74,-529.31,-647.52,-770.43,-898.11,-1030.6,-1168.1,-1310.6,-1458.1,-1610.8,-1768.6,-1931.8,-2100.3
8.71e-07,6.84e-07,1349,1237.6,1131.4,1030.4,934.51,843.6,757.62,676.49,600.15,528.5,461.48,399,341,287.4,238.11,193.07,152.2,115.42,82.648,53.819,28.851,7.6691,-9.8032,-23.642,-33.925,-40.726,-44.124,-44.193,-41.011,-34.653,-25.196,-12.717,2.709,21.005,42.095,65.903,92.352,121.37,152.87,186.78,223.03,261.54,302.24,345.04,389.87,436.66,485.32,535.79,587.98,641.82,697.24,754.15,812.48,872.16,933.1,995.24,1058.5,1122.8,1188,1254.2,1321.1,1388.8,1457.1,1526.1,1595.5,1665.3,1735.6,1806,1876.7,1947.5,2018.4,2089.2,2159.9,2230.5,2300.7,2370.7,2440.2,2509.3,2577.7,2645.6,2712.7,2779,2844.5,2909,2972.5,3034.9,3096.2,3156.1,3214.8,3272,3327.8,3382,3434.6,3485.5,3534.6,3581.8,3627.1,3670.4,3711.6,3750.6,3787.4,3821.8,3853.9,3883.5,3910.6,3935,3956.7,3975.7,3991.8,4004.9,4015.1,4022.2,4026.1,4026.8,4024.2,4018.2,4008.7,3995.7,3979.1,3958.8,3934.7,3906.8,3874.9,3839.1,3799.2,3755.1,3706.8,3654.2,3597.3,3535.8,3469.9
8.28e-07,6.53e-07,1117.6,1022.5,932.23,846.63,765.64,689.16,617.11,549.39,485.92,426.61,371.38,320.12,272.77,229.21,189.38,153.17,120.5,91.288,65.435,42.857,23.465,7.1699,-6.1168,-16.483,-24.019,-28.811,-30.949,-30.522,-27.618,-22.325,-14.732,-4.9284,6.9982,20.959,36.865,54.628,74.16,95.371,118.17,142.48,168.2,195.24,223.52,252.95,283.44,314.9,347.24,380.38,414.22,448.68,483.66,519.09,554.87,590.9,627.12,663.42,699.71,735.91,771.93,807.69,843.08,878.03,912.44,946.23,979.31,1011.6,1043,1073.4,1102.7,1130.9,1157.9,1183.5,1207.7,1230.3,1251.4,1270.8,1288.4,1304.2,1318,1329.8,1339.4,1346.8,1351.9,1354.7,1354.9,1352.5,1347.5,1339.8,1329.2,1315.7,1299.2,1279.5,1256.7,1230.6,1201.1,1168.2,1131.7,1091.6,1047.7,1000,948.49,892.94,833.31,769.52,701.47,629.07,552.25,470.9,384.94,294.28,198.84,98.515,-6.7702,-117.11,-232.59,-353.3,-479.33,-610.76,-747.69,-890.21,-1038.4,-1192.3,-1352.1,-1517.9,-1689.7,-1867.5,-2051.6,-2242,-2438.8,-2642,-2851.8
7.79e-07,6.85e-07,1356.8,1244.8,1138.4,1037.4,941.86,851.52,766.34,686.21,611.03,540.69,475.08,414.12,357.68,305.67,257.99,214.52,175.18,139.84,108.42,80.796,56.879,36.559,19.735,6.3012,-3.8452,-10.808,-14.691,-15.598,-13.632,-8.8972,-1.4974,8.4639,20.883,35.656,52.68,71.85,93.064,116.22,141.21,167.93,196.28,226.15,257.44,290.06,323.88,358.82,394.76,431.6,469.25,507.59,546.52,585.93,625.74,665.82,706.08,746.41,786.71,826.88,866.81,906.4,945.54,984.14,1022.1,1059.3,1095.6,1131,1165.2,1198.4,1230.2,1260.7,1289.7,1317.1,1342.8,1366.7,1388.7,1408.8,1426.7,1442.4,1455.8,1466.8,1475.2,1481.1,1484.2,1484.5,1481.8,1476.1,1467.3,1455.3,1439.8,1421,1398.5,1372.5,1342.6,1308.9,1271.2,1229.4,1183.5,1133.3,1078.7,1019.6,955.9,887.52,814.34,736.25,653.16,564.96,471.54,372.81,268.65,158.96,43.651,-77.395,-204.28,-337.1,-475.97,-620.98,-772.25,-929.87,-1093.9,-1264.6,-1441.9,-1626,-1816.9,-2014.9,-2219.9,-2432.1,-2651.5,-2878.4,-3112.8,-3354.8,-3604.4
7.56e-07,6.95e-07,1370.3,1257.4,1150.2,1048.6,952.43,861.61,776.02,695.55,620.11,549.56,483.81,422.74,366.25,314.22,266.54,223.1,183.79,148.5,117.12,89.533,65.639,45.322,28.472,14.978,4.7301,-2.3828,-6.4711,-7.6455,-6.0164,-1.6945,5.2098,14.586,26.323,40.311,56.438,74.595,94.671,116.56,140.14,165.31,191.95,219.96,249.23,279.64,311.09,343.46,376.64,410.53,445.01,479.97,515.3,550.89,586.63,622.41,658.11,693.64,728.87,763.7,798.02,831.71,864.67,896.78,927.94,958.03,986.94,1014.6,1040.8,1065.5,1088.6,1110,1129.5,1147.1,1162.6,1175.9,1187,1195.7,1201.8,1205.4,1206.2,1204.2,1199.2,1191.2,1180,1165.6,1147.7,1126.4,1101.4,1072.7,1040.2,1003.8,963.25,918.59,869.65,816.32,758.51,696.08,628.95,556.98,480.08,398.14,311.03,218.66,120.9,17.663,-91.179,-205.73,-326.1,-452.41,-584.76,-723.26,-868.02,-1019.2,-1176.8,-1341,-1511.9,-1689.7,-1874.3,-2066,-2264.9,-2471,-2684.5,-2905.4,-3134,-3370.2,-3614.3,-3866.3,-4126.3,-4394.4,-4670.9,-4955.6,-5248.9
8.34e-07,6.78e-07,1346.3,1235.1,1129.2,1028.5,933.08,842.71,757.35,676.91,601.3,530.43,464.22,402.58,345.42,292.66,244.2,199.96,159.86,123.81,91.714,63.492,39.056,18.318,1.1917,-12.41,-22.575,-29.39,-32.942,-33.318,-30.605,-24.89,-16.261,-4.804,9.3933,26.244,45.661,67.557,91.845,118.44,147.25,178.19,211.18,246.12,282.93,321.53,361.82,403.71,447.13,491.99,538.19,585.65,634.28,684,734.71,786.34,838.8,891.99,945.83,1000.2,1055.1,1110.4,1166,1221.7,1277.6,1333.6,1389.5,1445.3,1500.8,1556.1,1610.9,1665.3,1719.1,1772.2,1824.6,1876.2,1926.9,1976.5,2025.1,2072.4,2118.6,2163.3,2206.6,2248.4,2288.6,2327.1,2363.8,2398.6,2431.4,2462.2,2490.9,2517.3,2541.5,2563.2,2582.4,2599.1,2613.1,2624.4,2632.8,2638.3,2640.8,2640.3,2636.5,2629.4,2619.1,2605.2,2587.8,2566.9,2542.2,2513.7,2481.3,2445,2404.6,2360.1,2311.4,2258.3,2200.8,2138.9,2072.4,2001.2,1925.2,1844.5,1758.8,1668.1,1572.3,1471.3,1365,1253.4,1136.3,1013.7,885.5,751.57,611.84
