7.5e-07,6.2e-07,-10207,-9883.7,-9611.7,-9312.9,-8995.4,-8695.5,-8435.6,-8144.6,-7853.3,-7567.7,-7289.6,-7062.6,-6794.2,-6509.9,-6289.9,-6031.8,-5749.2,-5529.5,-5317.6,-5075.5,-4857.9,-4602.5,-4380.4,-4189.1,-3988.2,-3741.5,-3574.4,-3375.2,-3160.7,-2962.7,-2816.2,-2621.5,-2447.9,-2288.2,-2122.6,-1943.1,-1796.9,-1677.5,-1533.8,-1345.7,-1242.5,-1123.7,-970.65,-832.47,-743.49,-609.92,-516.33,-434.51,-302.51,-225.62,-130.68,-61.314,-3.1663,77.895,160.76,204.68,242.52,310.42,362.88,411.12,453.37,455.91,495.57,524.04,526.52,513.44,534.33,515.67,528.97,503.14,503.03,460.01,428.07,407.9,348.4,308.5,261.19,233.61,154.82,79.028,-10.172,-73.87,-169.65,-234.96,-324.98,-418,-569.91,-663.39,-754.12,-891.09,-1047.8,-1153.2,-1331.1,-1444.3,-1638.7,-1788.2,-1958.1,-2124.5,-2278.5,-2452.2,-2649,-2872.7,-3050,-3246.6,-3505.6,-3697,-3942.4,-4163.4,-4387.2,-4668.9,-4891.7,-5133.4,-5414.3,-5695.3,-5990,-6273.6,-6525.8,-6831.7,-7130.1,-7438.9,-7783.3,-8087.8,-8406.9,-8718.8,-9065.8,-9443.5,-9787.8,-10156,-10493,-10866,-11265,-11629,-12047,-12464,-12874,-13285,-13682,-14119,-14542,-14994,-15420,-15908,-16359,-16815,-17299,-17761,-18258,-18774,-19280,-19776,-20288,-20816,-21350,-21911,-22427,-22971,-23554,-24117,-24670,-25284,-25855,-26430,-27078,-27644,-28296,-28918,-29524,-30210,-30815,-31508,-32140
7.6e-07,6.2e-07,-9994.8,-9676,-9363.2,-9095.3,-8785.1,-8494.8,-8221.2,-7941.4,-7665.2,-7399.4,-7122.4,-6858.6,-6631.4,-6361.8,-6125,-5877.2,-5621.4,-5409.3,-5186.8,-4919.4,-4697,-4491.1,-4282.6,-4088.2,-3890.8,-3677.9,-3495.7,-3305.3,-3080.9,-2931.9,-2744,-2561.6,-2390.8,-2216.3,-2078.2,-1899.2,-1752.2,-1611.2,-1491,-1326.8,-1179.2,-1050.1,-963.67,-855.74,-694.23,-607.44,-491.27,-418.2,-336.08,-226.05,-153,-81.213,3.7127,84.817,141.77,196.63,266.71,311.55,372.51,406.81,426.5,458.02,498.51,500.58,517.36,541.78,538.11,572.17,529.23,546.9,520.07,470.58,466.72,416.32,397.19,368.61,289.46,252.69,182.48,143.01,52.356,-25.336,-70.94,-170,-246.76,-345.03,-439.09,-584.61,-664.33,-805.16,-923.55,-1064.1,-1151.2,-1339.8,-1459,-1613.3,-1791.3,-1919.8,-2112.5,-2252.3,-2448.3,-2628.4,-2823.4,-3039.2,-3228.2,-3454,-3647.8,-3858.2,-4082.1,-4310,-4552.6,-4826.4,-5051.3,-5316.8,-5547.5,-5819.5,-6110.2,-6391.6,-6693.3,-6958.7,-7258.9,-7581.4,-7860.2,-8195.3,-8490.2,-8847.6,-9194.2,-9506.3,-9879.9,-10194,-10557,-10933,-11309,-11704,-12076,-12433,-12863,-13261,-13677,-14082,-14478,-14931,-15365,-15821,-16234,-16717,-17190,-17617,-18083,-18577,-19091,-19568,-20064,-20552,-21082,-21619,-22143,-22654,-23211,-23774,-24309,-24847,-25430,-25993,-26564,-27168,-27765,-28364,-28965,-29581,-30204
7.7e-07,6.2e-07,-9784.1,-9480.4,-9216,-8896.6,-8641.3,-8337.9,-8040.2,-7772.5,-7497.4,-7234.7,-7021.1,-6752.9,-6504.9,-6235.9,-6000.4,-5773.5,-5526.1,-5265.8,-5050.3,-4832.7,-4642.6,-4411.1,-4213.4,-3980.7,-3811.7,-3595.4,-3406.6,-3223.6,-3006.7,-2837.7,-2653.7,-2491.1,-2359.5,-2157,-2033.3,-1849.4,-1742,-1599.8,-1440.1,-1283.5,-1182.2,-1039.6,-929.2,-797.5,-717.08,-587.18,-473.49,-402.83,-317.42,-221.32,-120.65,-60.979,24.401,86.311,169.48,209.43,267.48,314.91,387,418.15,447.37,458.61,501.88,517.46,554.85,527.14,537.05,583.56,563.52,545.67,557.4,504.25,496.38,448.8,442.35,371.48,347.71,301.38,226.98,167.91,121.17,70.597,-32.033,-75.954,-196.88,-267.88,-346.33,-488.86,-587.92,-705.81,-814.67,-916.55,-1054.8,-1171.7,-1320.5,-1478.6,-1603.2,-1774.4,-1909.4,-2077.1,-2276.8,-2452.2,-2602.8,-2795.2,-2987.2,-3199.1,-3393.7,-3596.7,-3789.2,-4037.9,-4275.5,-4485.8,-4704,-4964.8,-5184.4,-5459.9,-5699,-5978.3,-6256.3,-6537.2,-6798.9,-7071.2,-7371.5,-7658.5,-7968.3,-8284,-8632.3,-8948.1,-9230.3,-9589.5,-9914.5,-10280,-10633,-10970,-11332,-11696,-12096,-12483,-12835,-13229,-13653,-14042,-14470,-14878,-15297,-15731,-16154,-16581,-17007,-17498,-17935,-18405,-18884,-19366,-19835,-20308,-20838,-21302,-21810,-22345,-22854,-23384,-23938,-24431,-24976,-25543,-26110,-26671,-27227,-27797,-28382
7.8e-07,6.2e-07,-9649.6,-9349,-9083.6,-8786.9,-8505,-8204,-7923.6,-7687.5,-7423.3,-7142.9,-6894.4,-6640.8,-6391.5,-6118,-5916.4,-5661.8,-5443.9,-5201.3,-4999.6,-4739.8,-4523.2,-4336.2,-4149.8,-3913.4,-3737.3,-3509.8,-3334.7,-3148.5,-2999.2,-2811.9,-2649.5,-2476.8,-2322.1,-2163.2,-1963.8,-1848.8,-1673.5,-1555.1,-1429.7,-1286,-1152,-1037.8,-896.46,-814.34,-660.65,-581.79,-468.88,-383.63,-283.38,-200.68,-112.72,-53.755,24.09,124.04,187.84,246.13,254.61,323.13,388.39,429.46,444.78,457.57,502.92,524,560.14,580.63,591.37,549.7,592.53,544.89,556.14,543.71,526.86,502.4,437.13,412.53,360.73,350.55,288.51,248.28,181.88,122.7,26.567,-18.974,-102.86,-186.82,-317.61,-366.64,-480.29,-585.67,-691.18,-793.4,-917.7,-1076,-1172.8,-1315.3,-1457.6,-1609.7,-1737.9,-1896.2,-2055.4,-2224,-2396.2,-2588,-2769.3,-2934,-3163.3,-3352.9,-3529.1,-3754.5,-3971,-4181.4,-4400.3,-4657.8,-4865.3,-5095,-5339.5,-5617.6,-5870.3,-6108,-6364,-6639.2,-6920.4,-7223.7,-7486.3,-7775.7,-8093.6,-8397.4,-8715,-8996.4,-9334.5,-9660.7,-10003,-10346,-10687,-11020,-11347,-11704,-12072,-12470,-12809,-13212,-13592,-13968,-14393,-14781,-15175,-15626,-16047,-16465,-16870,-17315,-17749,-18225,-18671,-19115,-19581,-20066,-20547,-21036,-21481,-22021,-22520,-23024,-23537,-24051,-24547,-25066,-25630,-26179,-26723
7.9e-07,6.2e-07,-9550.9,-9269,-8968.3,-8685.4,-8391,-8145.8,-7840.6,-7570.9,-7306.9,-7051.5,-6813.6,-6533.1,-6329.6,-6061.2,-5826.9,-5609.6,-5371.1,-5153.1,-4905.4,-4723.1,-4489.3,-4272.7,-4078.5,-3858.3,-3660.7,-3492.1,-3276.6,-3132.5,-2950,-2754.5,-2575.3,-2449.5,-2243.1,-2123,-1960.6,-1828,-1644.5,-1501.6,-1410.9,-1268.8,-1142,-987.23,-904.82,-780.4,-682.01,-588.32,-454.12,-396.22,-282.52,-188.47,-128.75,-20.343,40.035,101.55,149.96,218.13,283.1,323.91,377.27,443,459.5,499.36,499.71,542.31,533.43,578.92,565.29,576.72,577.38,570.33,544.87,530.07,554.04,521.07,486.86,433.23,411.9,375.32,346.07,291.7,223.54,163.98,70.139,32.053,-50.411,-119.4,-203.84,-337.3,-423.05,-514.94,-599.97,-719.23,-817.47,-930.7,-1090.1,-1223.8,-1329.2,-1471.1,-1603.5,-1784.7,-1905.5,-2081.7,-2247.9,-2380.6,-2552.3,-2773.1,-2919.1,-3136.6,-3305,-3510,-3725.7,-3900.8,-4134.3,-4318.1,-4573.6,-4790.7,-5014.5,-5271.9,-5521.7,-5726.4,-5986.6,-6247.5,-6499.5,-6794.5,-7032.4,-7322,-7607.8,-7870.6,-8161.2,-8496.7,-8784.2,-9110.9,-9396.6,-9715.4,-10044,-10391,-10718,-11028,-11361,-11746,-12109,-12443,-12793,-13168,-13563,-13933,-14318,-14681,-15075,-15485,-15896,-16291,-16724,-17159,-17572,-18017,-18465,-18893,-19323,-19780,-20259,-20726,-21165,-21640,-22114,-22606,-23104,-23593,-24084,-24589,-25101
8e-07,6.2e-07,-9493.5,-9190.5,-8911.6,-8638.4,-8317.3,-8079.9,-7789.1,-7541,-7267.5,-7030.3,-6746.1,-6487.5,-6246.2,-5993,-5796,-5537.3,-5324.2,-5084.3,-4853.1,-4669.8,-4444.3,-4225.6,-4057.5,-3826.9,-3656.1,-3445.2,-3262.7,-3099.7,-2900.5,-2729.9,-2565.5,-2398.9,-2251.7,-2074.4,-1954.7,-1786.1,-1624.8,-1530.9,-1368.3,-1241.2,-1122.5,-973.21,-869.4,-774.69,-670.96,-548.65,-445.51,-388.59,-261.45,-176,-105.08,-53.835,59.669,122.94,147.91,218.91,281.93,330.91,388.4,434.79,479.25,514.4,514.41,524.38,563.1,590.2,574.9,615.61,609.05,576.9,586.33,585.93,549.15,518.71,526.3,493.53,439.1,392.04,381.35,309.09,241.18,184.71,139.95,66.31,7.6769,-67.263,-168.2,-237.99,-321.35,-442.68,-547.87,-607.48,-724.98,-844.64,-968.89,-1071.5,-1199.8,-1331.7,-1485.7,-1645.2,-1762.8,-1909.8,-2062,-2207.3,-2407.8,-2561.9,-2731.8,-2923.5,-3101.6,-3260.2,-3468.5,-3682.9,-3867.3,-4076.7,-4259.1,-4492.2,-4717.6,-4915.3,-5167.9,-5411.6,-5644.5,-5887.6,-6105.5,-6364.6,-6648.3,-6880.7,-7175.6,-7437.6,-7723.6,-7973.3,-8263.7,-8592.6,-8847.3,-9157.6,-9449.4,-9754,-10071,-10412,-10746,-11057,-11377,-11756,-12081,-12428,-12764,-13139,-13521,-13876,-14238,-14592,-14982,-15379,-15761,-16177,-16554,-16997,-17360,-17804,-18213,-18668,-19071,-19484,-19938,-20406,-20819,-21307,-21775,-22213,-22673,-23185,-23637
8.1e-07,6.2e-07,-9472.5,-9166,-8867.5,-8605,-8321.6,-8042.4,-7781.1,-7474.5,-7220.5,-6969.9,-6745.1,-6493.6,-6239.6,-6002.5,-5738.7,-5510.5,-5311.9,-5068.9,-4851.3,-4650.5,-4394.3,-4226.2,-4010.6,-3806.7,-3636.8,-3443.5,-3236.8,-3060.8,-2905.5,-2716,-2535.9,-2377.9,-2209.9,-2049.6,-1923.6,-1788.5,-1636.5,-1481.4,-1378.2,-1242.3,-1130.7,-972.67,-878.69,-756.07,-650.75,-552.49,-473.8,-355.83,-291.52,-164.65,-123.56,-34.262,55.109,106.94,170.08,216.75,285.88,357.45,370.69,417.4,448.41,478.21,529.22,526.82,574.93,592.96,591.32,582.89,626.98,607.9,603.59,573.15,578.84,570.29,533.85,520.3,442.54,417.46,399.41,336.51,276.27,233.25,156.53,103.51,59.878,-45.51,-124.72,-196.94,-274.14,-375.57,-467.76,-563.43,-657.27,-765.08,-888.36,-983.8,-1086.8,-1243,-1355.4,-1498.8,-1618.7,-1781,-1939.9,-2063.3,-2245,-2365.3,-2543.6,-2711.8,-2878.4,-3076.2,-3238.4,-3431,-3608.1,-3810.5,-4038.1,-4244.6,-4422.6,-4667.7,-4859,-5078.7,-5309.2,-5556.3,-5758.1,-6021.4,-6267.5,-6516.2,-6785.2,-6996,-7295.6,-7524.2,-7818.8,-8082.4,-8359.2,-8668.7,-8935.6,-9231.2,-9521.6,-9819.5,-10162,-10449,-10765,-11097,-11402,-11732,-12063,-12421,-12740,-13089,-13425,-13805,-14147,-14530,-14880,-15254,-15652,-16036,-16404,-16811,-17171,-17600,-17968,-18404,-18790,-19198,-19659,-20091,-20510,-20956,-21365,-21810,-22265
8.2e-07,6.2e-07,-9456.4,-9175.7,-8900.2,-8597.8,-8285.3,-8055.3,-7744.5,-7468,-7233.3,-6982,-6737,-6438.7,-6231.7,-5977.4,-5756.8,-5505.8,-5256.8,-5073.9,-4846.1,-4634.2,-4405.7,-4203.4,-4020.9,-3781,-3584.4,-3398.4,-3241.3,-3042.7,-2886.2,-2702.5,-2529,-2360.8,-2216.6,-2054,-1909.5,-1771.7,-1629.3,-1507.9,-1329.6,-1203.9,-1087.1,-982.52,-859.81,-743.12,-628.75,-553.01,-442.48,-378.3,-287.65,-169.1,-109.66,-48.712,27.609,99.501,165.42,221.55,313.2,327.67,400.54,445.44,467.02,504.82,522.2,532.44,569.33,588.19,593.47,616.78,603.31,610.54,630.05,602.7,572.03,581.53,568.36,528.71,496.94,463.6,411.96,374.74,333.04,254,210.69,180.9,110.06,30.556,-47.121,-139.55,-226.29,-268.17,-397.64,-492.47,-558.94,-675.39,-790.33,-913.01,-1006.7,-1105.5,-1224.6,-1381.2,-1529.2,-1648.5,-1787.9,-1930.3,-2077.8,-2213.1,-2362.3,-2535,-2728.3,-2863.6,-3052.1,-3217.7,-3424.6,-3602.4,-3766.2,-3996.8,-4183.2,-4387.7,-4611.5,-4815.6,-5018.3,-5221.1,-5454.8,-5668.7,-5903.6,-6139.4,-6375,-6611.1,-6899.7,-7154.2,-7391,-7643.7,-7892.2,-8193.6,-8443.1,-8734.4,-9031.9,-9314.2,-9581.9,-9890.4,-10192,-10500,-10793,-11074,-11387,-11727,-12023,-12372,-12711,-13022,-13349,-13702,-14053,-14410,-14741,-15121,-15476,-15856,-16211,-16614,-16956,-17345,-17725,-18134,-18516,-18924,-19325,-19733,-20149,-20563,-20954
8.3e-07,6.2e-07,-9506.4,-9190.7,-8919.6,-8611.8,-8341,-8071.3,-7767.2,-7495.2,-7237.4,-6993.2,-6703.8,-6489.3,-6248.8,-5985.6,-5744.8,-5523.7,-5273.6,-5067.8,-4830.6,-4613.9,-4408,-4188.8,-3998.7,-3792.4,-3615.8,-3421.9,-3246.3,-3069.8,-2864.6,-2719.2,-2544.4,-2393.8,-2213.2,-2039.7,-1884.9,-1778.7,-1597,-1506.9,-1376,-1200.5,-1076,-967.58,-866.9,-742.17,-630.54,-551.04,-456.81,-352.2,-255.87,-188.56,-118.9,-10.865,28.496,93.992,186.36,220.57,276.87,350.83,387.58,432.01,493.72,492.13,521.15,576.46,563.04,599.42,603.1,619.67,611.23,621.43,604.64,595.67,607.16,608.5,592.64,564.9,539.17,496.43,430.73,412.31,369.26,288.88,279.14,189.82,156.29,72.738,19.796,-95.424,-167.05,-213.37,-339.75,-400.63,-493.61,-613.05,-708.16,-809.49,-914.08,-1031.9,-1164.6,-1245.4,-1408.8,-1505.2,-1644.9,-1805,-1929.7,-2064.9,-2256.3,-2392,-2541,-2710.7,-2855.9,-3028.9,-3195.6,-3371.8,-3584.2,-3754.8,-3948.3,-4136.8,-4344.9,-4533.7,-4765.2,-4974.1,-5180.1,-5364.4,-5597,-5841.5,-6054,-6274.6,-6515.8,-6764.7,-7012.9,-7240.5,-7474.6,-7768.1,-8002.4,-8268.2,-8522.6,-8801.7,-9060.6,-9340,-9663.4,-9925.5,-10237,-10509,-10800,-11103,-11419,-11693,-12035,-12339,-12676,-12966,-13307,-13641,-13986,-14298,-14649,-14968,-15321,-15678,-16035,-16391,-16736,-17095,-17482,-17877,-18259,-18627,-19022,-19403,-19777
8.4e-07,6.2e-07,-9569.2,-9278.3,-8970.6,-8644.2,-8383.4,-8087.5,-7808.7,-7536.4,-7259.6,-7031.5,-6771.6,-6481.9,-6229.7,-5997.9,-5747.3,-5532.7,-5308.6,-5097.9,-4827.2,-4629.5,-4413.2,-4195.8,-3986.7,-3823.6,-3590,-3421.1,-3218.6,-3031.8,-2878.6,-2708.8,-2555.6,-2396,-2233.2,-2038.5,-1902.7,-1778.5,-1636.3,-1501.1,-1348.8,-1226.5,-1104.3,-962.27,-854.86,-769.37,-647.03,-527.78,-446.41,-343.65,-253.62,-158.11,-113.53,-3.1505,37.649,116.54,174.72,232.28,314.73,330.75,372.06,430.5,458.46,489.27,558.1,571.76,607.15,597.7,600.56,627.53,619.51,655.22,622.93,624.92,614.29,601.36,585.36,557.73,542.33,510.46,493.24,444.53,383.54,344.38,288.72,240.27,181.52,113.19,40.648,-3.5113,-85.741,-163.12,-282.73,-335.67,-429.66,-536.65,-625.18,-720.96,-824.93,-955.16,-1081.9,-1178.4,-1301.5,-1437.6,-1530.8,-1697.7,-1835.1,-1964.6,-2091.8,-2261.8,-2397.3,-2564.9,-2723.5,-2871.2,-3054.4,-3201,-3385.3,-3556.4,-3719.9,-3944.7,-4134.4,-4280.1,-4487.3,-4677.4,-4890.2,-5101.3,-5321.7,-5512.4,-5728.7,-5962.2,-6206.6,-6430.8,-6661.6,-6863.5,-7095.4,-7380.9,-7625.2,-7858.6,-8110.8,-8371.4,-8602.5,-8867.9,-9162.7,-9425.3,-9705.7,-9972,-10245,-10510,-10827,-11080,-11393,-11691,-11966,-12292,-12605,-12921,-13201,-13516,-13861,-14168,-14485,-14813,-15142,-15485,-15850,-16186,-16505,-16894,-17232,-17568,-17944,-18290,-18671
