8.34e-07,6.37e-07,-1986.8,-1661.1,-1328.6,-974.06,-694,-471.37,-263.52,-83.779,90.178,249.09,372.75,510.9,613,676.65,791.69,790.63,843.53,901.42,902.11,966.66,1034,973.29,1024.2,1014.3,1012.9,935.34,980.98,947.57,867.02,868.2,827.96,797.56,779.06,721.44,720.44,688.3,606.88,581.22,558.64,500.43,467.74,428.3,386.55,353.52,308.39,275.75,261.66,218.07,204.03,167.89,143.02,118.3,99.866,82.453,67.855,47.63,36.338,25.709,16.129,9.0495,4.1701,1.0558,-0,1.0555,3.9442,8.6471,16.729,24.376,35.452,49.549,64.494,77.867,92.793,120.51,138.02,164.33,186.01,203.38,223.4,252.28,294.84,304.65,359.35,394.5,403.12,435.8,470.01,527.27,532.58,615.45,591.02,668.45,722.54,719.66,804.7,766.82,818.74,920.72,916.15,980.57,1004.9,1051.1,989.11,1081.5,1062,1081.2,1215.3,1230.2,1242.5,1264.7,1313.5,1289.9,1314.3,1281.3,1388.3,1311.3,1300.1,1402,1410.1,1344.2,1394.8,1350.2,1388.8,1349.4,1385.6,1335,1310.2,1292.9,1262.2,1283,1297.3,1258.3,1196.2,1161,1139.3,1020.3,973.42,932.62,901.28,817.65,737.46,698.25,599.4,547.02,449.29,335.89,251.4,145.08,41.417,-66.971,-188.7,-301.19,-411.39,-577.58,-707.36,-835.11,-998.31,-1134,-1360.2,-1469.4,-1560.3,-1884.4,-2104.6,-2124.2,-2447.3,-2637.8,-2733.7,-3045.7,-3104.9,-3627.3,-3820.1
9.3e-07,6.51e-07,-4836,-4372.8,-3644,-3447.3,-2957,-2492.2,-2264.8,-1887,-1716.4,-1414.9,-1121.5,-973.89,-763.98,-586.05,-418.48,-297.5,-163.04,-51.78,44.209,129.53,205.54,268.35,318.22,362.14,395.67,444.28,480.12,465.31,508.1,516.68,505.97,506.77,493.06,480.55,479.18,468.43,438.33,416.78,409.49,375.2,362.12,342.75,312.68,275.05,265.2,228.32,212.26,186.97,174.83,153.71,128.71,106.96,90.972,75.407,58.086,46.552,33.465,23.876,15.712,8.6377,4.0462,1.0246,-0,1.0196,4.0153,9.217,15.551,25.174,36.68,49.365,62.259,80.658,104.51,125.25,143.16,174.54,206.05,236.56,263.28,296.24,327.89,349.3,406,421.74,498.63,507.35,574.84,601.71,663.06,718.04,743.28,809.4,846.38,926.47,953.88,1003.5,1090.3,1112.1,1178,1226,1373.9,1354.5,1420.5,1535.2,1521.2,1613.2,1658.3,1825.1,1781.2,1876.9,1949.6,2064.1,2152.6,2056.6,2150.2,2319.8,2426.7,2359.7,2397.7,2604.1,2533.8,2685.2,2760.9,2764.1,2901.1,2880.8,3019.9,2849.6,3100.5,2944,3125.4,3262.2,3310.1,3208.1,3357.7,3405.2,3280.9,3459.8,3373.4,3575.9,3494,3442.2,3611.3,3568,3471.9,3571.9,3522.3,3699.3,3684.4,3534.6,3668.9,3556.8,3702.4,3693.1,3809.5,3523,3760.1,3675.9,3646,3465.6,3575.2,3462.8,3352.3,3534.7,3267.5,3369.9,3355.2,3137.6,3067.9,3103.4,3185.1
9.39e-07,6.73e-07,-4182.2,-3753.6,-3355.8,-2950.4,-2558.5,-2177.4,-1859.5,-1565.7,-1301.1,-1077.6,-846.56,-619.06,-433.43,-268.47,-127.37,3.9541,119.12,216.47,310.47,379.85,453.8,520.61,541.62,579.45,598.33,661.82,655.89,663.04,650.84,641.18,660.76,661.07,619.97,623.31,603.16,557.39,564.73,536.87,498.91,473.69,427.79,415.22,383.82,352.98,315.71,289.1,262.81,232.58,199.71,173.24,147.55,133.55,106.86,90.094,70.708,54.303,39.439,28.17,18.502,10.49,4.6118,1.1417,-0,1.1804,4.7132,10.405,18.253,30.323,41.573,58.125,77.681,96.49,116.72,147.5,173.19,200.38,242.51,273.92,316.9,348.56,378.74,438.91,486.48,533.83,567.56,642.59,689.84,726.16,770.84,865.26,925.21,948.05,1040.9,1092.8,1195.6,1244.8,1279.4,1408.5,1450,1497.6,1642.9,1656.5,1765.1,1811.8,1948.9,2079,2037.9,2239.4,2298.1,2273.4,2478.9,2549.1,2597.9,2606.5,2703.6,2855.7,2916.6,3047.6,3178.9,3274.6,3198.7,3352.3,3479.4,3615.7,3500,3822.9,3892.7,3799.9,4002.8,4113.7,4019.9,4043,4191.8,4322.3,4562.2,4592.5,4476.3,4638.2,4640.4,4861.7,4827.7,5002.8,4917.9,4893.1,5047.9,5164.5,5230.8,5413.4,5159.7,5213.8,5465.2,5524.1,5529.1,5611.8,5607.9,5408.4,5561.2,5584,5545.5,5708.4,5805.4,5572.4,5710.7,5824.3,5865.9,5654.8,5634.4,5792.7,5797,5699.6,5853.1
8.48e-07,6.37e-07,-2245.4,-1901.8,-1758.5,-1431.1,-1034.1,-741.81,-562.21,-363.1,-160.35,-5.123,147.74,274.79,394.15,518.53,573.19,678.75,698.77,775.14,784.6,818.42,909.23,897.19,860.78,915.33,949.72,860.91,890.53,811.5,880.2,866.24,772.37,737.4,764.41,661.87,683.71,599.35,597.83,593.14,548.32,482.41,449.81,408.54,354.55,351.07,317.09,292.3,260.56,210.51,183.9,170.08,135.65,125.69,105.33,83.333,63.089,51.882,38.758,24.375,15.527,9.3139,4.324,0.93739,-0,0.97653,4.1543,8.3621,15.525,25.258,36.279,49.357,66.957,82.001,90.738,108.81,146.28,148.86,190.45,201.06,240.24,265.11,279.84,312.03,385.91,402.63,411.66,484.97,525.38,546.08,532.03,600.27,607.88,636.23,757.06,763.51,810.23,812.18,900.59,916.68,892.17,1048.5,965.61,1111.3,1109.2,1083.2,1124.9,1165.3,1312,1316.9,1372.7,1413.2,1454.5,1383.8,1422.1,1492.9,1518.3,1523,1495.9,1611.3,1472.9,1672.5,1584.8,1669,1574.3,1520.9,1695.8,1559,1645.6,1650.1,1569.7,1529.3,1641.3,1460.6,1404.6,1434,1498.9,1396.2,1327.8,1360.1,1382.3,1211.8,1240.6,1111.8,1120.9,1024.4,927.81,806.22,728.85,713.23,630.18,532.27,433.42,325.74,207.02,110.2,-12.366,-127.56,-245.04,-364.37,-517.9,-690.67,-764.58,-966.78,-1220.2,-1331,-1449.9,-1615.8,-1884.1,-2145.3,-2348.6,-2248.6,-2481.4
8.48e-07,6.8e-07,-571.5,-226.17,52.37,317.17,538.98,704.58,933.31,1077.4,1168.5,1286.7,1376.1,1464.5,1647.7,1603.5,1727.9,1761.7,1767.1,1707.8,1687.4,1720.5,1674.7,1749.2,1578.7,1606.7,1629.3,1499.4,1423.8,1455.3,1435.4,1321.2,1279.5,1178.5,1106.8,1084,1064.9,944.67,929.76,834.17,803.1,770.51,650.54,601.26,585.52,526.71,487.99,432.41,379.01,330.84,284.33,253.37,217.35,174.49,149.95,115.96,98.3,75.837,52.572,37.966,24.793,13.756,5.6843,1.4423,-0,1.521,5.7607,12.833,22.699,37.481,51.199,73.781,90.633,120.48,140.02,174.26,200.29,231.73,272.69,326.18,374.55,421.29,431.89,514.58,567.61,579.99,634.38,709.5,747.55,814.79,902.4,994.69,990.75,1077.5,1187.7,1172.6,1294.6,1399.2,1384.2,1519.5,1526.5,1656.8,1731.6,1890.7,1831.8,1886.9,1942.4,2206.3,2243.7,2281.7,2435.3,2331.4,2486.4,2580,2691.7,2624.9,2865.5,2768.8,2828.9,3065.9,3009,3205.4,3353.9,3268.8,3309,3376.1,3466.9,3444.6,3595.9,3786.6,3719,3764.1,3820.1,3760.5,3716.7,4026.8,3789.1,4148.2,4137.9,4247.9,4207,4165,4061.1,4220.4,4354.9,4327.1,4295.8,4081.9,4059.2,4135.8,4303,4206.5,4082.8,4336.1,4057.6,4011,4225.7,3950.6,4151.5,4159.1,3786.8,3989.7,3977.6,3644.2,3728.4,3571.4,3536.7,3490.9,3423.3,3310,3143.3,3212.1,3133.1
8.18e-07,6.47e-07,-966.32,-671.2,-439.05,-165.37,56.334,268.51,417.22,572.6,716.21,879.56,969.91,1067.7,1127.4,1212.2,1252.2,1319,1257.8,1285.1,1379.2,1399.4,1327.5,1349.5,1339.4,1266.2,1252.6,1272.2,1225.4,1196.8,1059.3,1036.3,973.35,963.65,872.18,825.26,839.29,779.72,708.53,712.23,639.93,591.57,552.02,483.74,430.2,425.75,379.98,337.06,280.12,270.08,236.86,196.91,175.5,145.34,117.43,90.003,77.547,54.958,42.619,28.181,18.937,10.292,4.5205,1.1375,-0,1.125,4.2682,9.9731,17.649,26.722,39.414,51.975,72.734,88.439,100.72,133.5,144.86,181.47,192.77,238.77,252.42,274.15,310.33,358.19,401.77,413.97,444.07,520.51,559.42,543.66,619.02,686.41,652.06,748.82,752.74,831.15,814.27,895.04,892.29,1014,1051.4,1003.6,1063.8,1078.1,1152.3,1258.1,1294.1,1227.2,1236.4,1394,1389.4,1338.7,1363.1,1406.5,1396.7,1445.5,1517.7,1465.6,1452.5,1610.2,1548.9,1642.3,1511.7,1613.6,1648.1,1565.8,1493.1,1625.3,1561.7,1549.4,1469.9,1524,1505.2,1472.3,1419,1346.2,1339.1,1287.5,1211.3,1133.6,1097.1,1036.6,965.6,846.89,766.15,718.31,629.02,555.79,425.22,357.34,240.15,125.45,7.5302,-114.84,-246.32,-380.23,-501.88,-683.83,-813.44,-917.8,-1087,-1319.2,-1425.7,-1719.6,-1776.9,-1953.7,-2226.7,-2347.9,-2521.6,-2888.8,-3230.2,-3165.3,-3587.8
9.3e-07,6.85e-07,-3434.5,-2984.1,-2639.4,-2229.2,-1885.9,-1578,-1236.3,-1000.5,-745.14,-532.58,-327.12,-145.47,15.959,161.13,292.09,406.72,501.89,573.4,636.18,728.99,758.25,775.7,828.62,858.68,871.34,873.15,874.22,862.98,868.23,819.22,812.43,823.68,785.44,731.47,711.91,670.33,648.82,627.67,593.01,539.25,503.35,467.83,448.93,395.89,373.21,324.84,288.37,269.02,233.14,203.06,174.12,144.27,122.49,99.699,80.342,62.851,46.643,30.942,20.786,11.68,5.0879,1.3392,-0,1.3362,5.1208,11.673,21.523,33.021,47.97,63.435,83.149,104.82,136.05,164.62,186.31,226.07,262.88,293.71,333.81,375.01,424.77,486.52,531.38,576.07,622.63,676.12,743.77,796.1,893.15,956.84,988.05,1062.2,1147,1201,1322.2,1400.4,1497.5,1508.5,1623.3,1741.7,1771.7,1854.5,1905,2011.8,2090.1,2206.5,2323.3,2416.3,2483.7,2668,2743.7,2715.3,2883.8,3056.2,3148,3071.2,3202.7,3333.1,3431.5,3606.5,3606,3746.6,3920.4,3830.6,4142.9,4163.2,4211.1,4286.3,4421.5,4376.1,4589.6,4557,4726.7,4743.3,5012.1,4940.4,5017.8,5351.2,5409,5311.6,5340.8,5600.3,5741.7,5740.4,5651.6,5919.6,5747.1,6083.8,6132.2,5970.2,6149.8,6253.7,6345.3,6347.9,6163.3,6267.9,6327.5,6483.9,6555.1,6464.5,6655.1,6810.2,6667.2,6570.7,6537.3,6656.5,6913.1,6631.7,6822.4,6867.3,6901.9
8.24e-07,6.89e-07,503.77,760.83,1058.5,1275.5,1424.3,1564.2,1757.9,1856,1882,2087.8,2086,2027.2,2093.3,2285.6,2261.4,2223,2100.5,2108.7,2223.3,2166,2146.2,2072.9,1887.8,1984.3,1950.5,1835.9,1675.4,1737.2,1525.2,1551.2,1493.7,1316,1268.6,1287.5,1220.2,1114.2,1053.7,934.31,872.81,826.02,778.77,693.23,599.32,554.81,494.51,447.93,420.22,355.97,302.3,269.13,230.4,190.4,157.35,126.62,106.04,79.094,55.236,38.299,25.577,14.727,6.6226,1.5759,-0,1.6514,6.463,14.65,26.178,37.548,57.972,77.017,102.96,125.9,152.01,188.97,223.56,256.45,287.15,342.63,383.62,440.98,475.86,507.56,590.01,625.08,690.35,730.42,773.29,892.88,972.72,980.96,1020.3,1167.8,1152.4,1235.7,1334.3,1446.1,1425.2,1580.5,1717.6,1788.6,1790.9,1877.5,1970,1938.9,2146.9,2268.3,2203.1,2415.3,2288.3,2484.9,2514.5,2525.1,2733.6,2860.9,2845.5,2830.3,3100.3,3186.3,3090.4,3047.3,3213.2,3246.6,3381,3504.3,3396,3687.3,3725.8,3775.1,3601.3,3648.1,3753.1,3662.6,3739.9,3841,3772.5,3991.9,3963.2,3882.5,3886.5,3833,3852.8,4197.4,4062.4,3889.7,3886.8,4132.5,4143.6,4199.7,4060.2,4011.8,4131.5,3736.1,3717.1,3811.1,3637.6,3790,3619.4,3474.5,3657.1,3338.3,3409.3,3339.5,3180.3,3058.1,3108,3040.1,2930.1,2704.8,2718.6,2595.5,2336.6
9.06e-07,6.65e-07,-3103.1,-2673.2,-2452.2,-2012,-1605.7,-1421.3,-1043.5,-851.91,-600,-379.15,-197.93,-38.691,115.36,252.46,370,471.04,544.24,643.81,706.34,706.13,774.93,828.1,844.4,842.68,871.26,863.1,833.77,889.17,811.44,842.77,826.68,772.08,735.49,713.81,699.64,653.21,632.91,583.98,577.04,504.78,504.69,432.44,416.88,387.06,333.24,314.66,291.03,254.28,210.82,186.94,167.18,144.32,110.6,91.326,74.791,58.139,43.19,29.222,18.683,10.362,4.7058,1.1797,-0,1.1743,4.7577,11.358,19.758,30.434,43.523,60.969,77.583,98.098,126.38,146.67,169.27,197.48,232.34,266.38,305.41,337.72,385.87,426.14,479.95,546.22,562.76,647.48,670.63,710.56,754.65,829.27,876.17,920.25,1063.8,1098.7,1139.9,1234.4,1336,1298.2,1436.1,1428.1,1600.8,1581.7,1696.3,1734.9,1896.1,1966.4,1931.7,2100.8,2113,2295.7,2306.8,2357.2,2541,2594.5,2593.3,2737.8,2687.8,2814.2,2855.5,3060,3159.3,3040.3,3113.1,3136.3,3323.5,3257.1,3408.2,3620.8,3510.3,3665.8,3831.2,3797.4,3710.8,3761,4022.4,4044.3,4173,4096,4059.6,4004.5,4069.3,4154.6,4249.3,4163.3,4128.4,4222.4,4245.1,4257.7,4461.5,4594.1,4354,4253.3,4262,4448.9,4392.9,4298.8,4597.7,4266.6,4239.1,4263.3,4527.5,4210.3,4211.8,4485.8,4268,4427.3,4251.4,4112.7,4017.5,4173.9,3915.3
8.28e-07,6.29e-07,-2284.2,-1813,-1530.4,-1213.5,-979.88,-714.89,-523.09,-321.73,-132.88,21.356,162.06,281.08,386.26,505.33,585.16,628.26,672.86,736.68,804.48,828.94,838.59,862.93,859.59,826.57,876.62,842.63,803.21,811.65,788.84,779.11,756.52,714.24,700.28,669.23,632.79,561.9,552.76,531.36,499.18,448.91,405.23,372.84,336.61,306.39,280.97,249.26,222.1,204.42,175.26,154.36,134.91,107.33,93.942,74.131,56.66,45.867,31.693,23.197,14.478,8.098,3.5263,0.92488,-0,0.89149,3.585,8.0044,13.614,21.495,31.968,43.381,54.39,66.536,83.048,97.74,118.27,133.39,164.01,173.77,197.92,219.26,244.76,277.36,308.22,336.06,360.61,391.46,423.35,443.42,474.36,482.29,511.23,568.88,584.38,589.08,631.04,661.56,667.86,721.08,770.49,762.8,821.26,819.44,861.02,832.46,887.7,923.45,940.64,959.18,966.15,968.25,942.93,956.36,977.48,993.54,954.94,985.71,979.39,975.18,957.81,953.92,944.44,915.1,908.49,889.09,843.04,802.82,755.71,758.76,681.36,641.86,578.85,528.55,496.29,419.98,358.22,304.34,224.51,142.48,58.796,-27.148,-123.05,-209.3,-322.35,-408.45,-515.21,-671.21,-791.59,-899.68,-1039,-1173.9,-1276.7,-1421.8,-1603.7,-1715.1,-2006.1,-2046.2,-2246,-2389.3,-2683.8,-2785.3,-2948.3,-3166.9,-3405.3,-3772.8,-4019,-4195.2,-4443.8,-4527.3,-4966.6,-5077.9,-5563.2
